tipo;id;nombre;icono_addon;icono_web;resultado;estado
rasgo;maestro_armas;Maestro de armas;garrison_weaponupgrade;garrison_weaponupgrade;garrison_weaponupgrade;del addon
rasgo;maestro_armas_asta;Maestro en armas de asta;inv_spear_05;inv_spear_05;inv_spear_05;del addon
rasgo;maestro_armas_exoticas;Maestro en armas exoticas;inv_legendary_sword;inv_legendary_sword;inv_legendary_sword;del addon
rasgo;maestro_armas_pesadas;Maestro en armas pesadas;inv_sword_111;inv_sword_111;inv_sword_111;del addon
rasgo;maestro_escudero;Maestro escudero;ability_warrior_shieldguard;ability_warrior_shieldguard;ability_warrior_shieldguard;del addon
rasgo;maestro_escudos;Maestro en escudos;inv_shield_06;inv_shield_06;inv_shield_06;del addon
rasgo;mago;Mago;;classicon_mage;classicon_mage;nuevo de la web
rasgo;mago_arc_brillantez;Brillantez arcana;spell_arcane_blast;spell_arcane_blast;spell_arcane_blast;del addon
rasgo;mago_arc_cargas;Cargas arcanas;spell_arcane_arcane01;spell_arcane_arcane01;spell_arcane_arcane01;del addon
rasgo;mago_arc_desplazamiento;Desplazamiento temporal;spell_arcane_teleportstormwind;spell_arcane_teleportstormwind;spell_arcane_teleportstormwind;del addon
rasgo;mago_arc_truco;Truco adicional (prestidigitacion);spell_arcane_arcanepotency;spell_arcane_arcanepotency;spell_arcane_arcanepotency;del addon
rasgo;mago_convertir_espacio;Convertir espacio en puntos;;;;sin icono
rasgo;mago_crear_espacio;Crear espacio de conjuro;;;;sin icono
rasgo;mago_de_batalla;Mago de batalla;inv_shoulders_cloth_raidmage_s_01;inv_shoulders_cloth_raidmage_s_01;inv_shoulders_cloth_raidmage_s_01;del addon
rasgo;mago_esc_congelacion;Congelacion cerebral;spell_frost_frostarmor;spell_frost_frostarmor;spell_frost_frostarmor;del addon
rasgo;mago_esc_dedos;Dedos de escarcha;;spell_frost_frostarmor;spell_frost_frostarmor;nuevo de la web
rasgo;mago_esc_truco;Truco adicional (moldear agua);spell_frost_frostbolt02;spell_frost_frostbolt02;spell_frost_frostbolt02;del addon
rasgo;mago_estudio_magico;Estudio magico;spell_holy_magicalsentry;spell_holy_magicalsentry;spell_holy_magicalsentry;del addon
rasgo;mago_formulas_cantrips;Formulas de trucos;;inv_misc_book_09;inv_misc_book_09;nuevo de la web
rasgo;mago_fue_cauterizar;Cauterizar;spell_fire_fire;spell_fire_fire;spell_fire_fire;del addon
rasgo;mago_fue_racha;Racha de calor;;ability_ironmaidens_grapeshotblast;ability_ironmaidens_grapeshotblast;nuevo de la web
rasgo;mago_fue_truco;Truco adicional (controlar llamas);inv_elemental_mote_fire01;inv_elemental_mote_fire01;inv_elemental_mote_fire01;del addon
rasgo;mago_fuente_magia;Fuente de magia;;spell_shadow_manafeed;spell_shadow_manafeed;nuevo de la web
rasgo;mago_lanzamiento_conjuros;Lanzamiento de conjuros;eps_rumble_arcaneblastpose;eps_rumble_arcaneblastpose;eps_rumble_arcaneblastpose;del addon
rasgo;mago_metamagia;Metamagia;;spell_mage_presenceofmind;spell_mage_presenceofmind;nuevo de la web
rasgo;mago_sentido_magico;Sentido magico;;spell_holy_magicalsentry;spell_holy_magicalsentry;nuevo de la web
rasgo;man_ari;Man'ari;;eps_wc3h_eredardiabolist;eps_wc3h_eredardiabolist;nuevo de la web
rasgo;marinero;Marinero;ships_ability_boardingpartyalliance;ships_ability_boardingpartyalliance;ships_ability_boardingpartyalliance;del addon
rasgo;martillo_salvaje;Enano Martillo Salvaje;;eps_wc3h_wildhammermale;eps_wc3h_wildhammermale;nuevo de la web
rasgo;maton_taberna;Maton de taberna;ability_racial_brushitoff;ability_racial_brushitoff;ability_racial_brushitoff;del addon
rasgo;mecagnomo;Mecagnomo;;mechagnome_m;mechagnome_m;nuevo de la web
rasgo;mejor_quimica;Mejor quimica;ability_racial_betterlivingthroughchemistry;ability_racial_betterlivingthroughchemistry;ability_racial_betterlivingthroughchemistry;del addon
rasgo;mejora;Mejora;;spell_shaman_improvedstormstrike;spell_shaman_improvedstormstrike;nuevo de la web
rasgo;mente_aguda;Mente aguda;dos2_mind;dos2_mind;dos2_mind;del addon
rasgo;mercenario_veterano_harford;Mercenario veterano;;w3reforgedbandit;w3reforgedbandit;nuevo de la web
rasgo;miembro_anillo_tierra;Miembro del anillo de la tierra;inv_misc_tabard_earthenring;inv_misc_tabard_earthenring;inv_misc_tabard_earthenring;del addon
rasgo;miembro_organizacion;Miembro de organizacion;achievement_guildperk_everybodysfriend;achievement_guildperk_everybodysfriend;achievement_guildperk_everybodysfriend;del addon
rasgo;miembro_tribal;Miembro tribal;spell_fire_totemofwrath;spell_fire_totemofwrath;spell_fire_totemofwrath;del addon
rasgo;misticos;Clanes Misticos;;eps_wc3_orcwarlockred;eps_wc3_orcwarlockred;nuevo de la web
rasgo;moderadamente_acorazado;Moderadamente acorazado;inv_armor_shoulder_plate_naxxramas_raidwarrior_c_01;inv_armor_shoulder_plate_naxxramas_raidwarrior_c_01;inv_armor_shoulder_plate_naxxramas_raidwarrior_c_01;del addon
rasgo;monje;Monje;;classicon_monk;classicon_monk;nuevo de la web
rasgo;monje_artes_marciales;Artes marciales;;ability_monk_roundhousekick;ability_monk_roundhousekick;nuevo de la web
rasgo;monje_ataque_adicional;Ataque adicional;;eps_bg3_flurry;eps_bg3_flurry;nuevo de la web
rasgo;monje_cam_caminavientos;Caminavientos;ability_monk_windwalker_spec;ability_monk_blackoutstrike;ability_monk_blackoutstrike;sustituido por la web
rasgo;monje_cam_golpes_lanza;Golpes de mano de lanza;ability_monk_paralysis;ability_monk_paralysis;ability_monk_paralysis;del addon
rasgo;monje_cam_reflejos;Reflejos del tigre;ability_monk_tigerslust;ability_monk_tigerslust;ability_monk_tigerslust;del addon
rasgo;monje_cer_brebajes;Cervecero elusivo;ability_monk_brewmaster;achievement_faction_brewmaster;achievement_faction_brewmaster;sustituido por la web
rasgo;monje_cer_buey_negro;Brebaje del Buey Negro;ability_monk_chibrew;ability_monk_chibrew;ability_monk_chibrew;del addon
rasgo;monje_cer_competencia;Competencia adicional (cervecero);ability_monk_brewmaster;inv_scroll_11;inv_scroll_11;sustituido por la web
rasgo;monje_cer_tambaleo;Tambaleo;ability_monk_stagger;ability_monk_ascension;ability_monk_ascension;sustituido por la web
rasgo;monje_chi;Chi;;ability_monk_chiwave;ability_monk_chiwave;nuevo de la web
rasgo;monje_chi_danza;Danza Elusiva;ability_monk_uplift;ability_monk_uplift;ability_monk_uplift;del addon
rasgo;monje_chi_efusion;Efusion;ability_monk_vivify;ability_monk_vivify;ability_monk_vivify;del addon
rasgo;monje_chi_paso;Paso del Viento;ability_monk_ridethewind;ability_monk_ridethewind;ability_monk_ridethewind;del addon
rasgo;monje_chi_punos;Punos de Furia;monk_ability_fistoffury;monk_ability_fistoffury;monk_ability_fistoffury;del addon
rasgo;monje_cuerpo_atemporal;Cuerpo Atemporal;;;;sin icono
rasgo;monje_defensa_sin_armadura;Defensa sin armadura;;inv_leather_raiddemonhunter_q_02helm;inv_leather_raiddemonhunter_q_02helm;nuevo de la web
rasgo;monje_desintoxicacion;Desintoxicación;;;;sin icono
rasgo;monje_evasion;Evasión;;;;sin icono
rasgo;monje_golpes_empoderados_chi;Golpes empoderados por el chi;ability_monk_jab;ability_monk_jab;ability_monk_jab;del addon
rasgo;monje_herramientas;Herramientas de artesano;;inv_scroll_11;inv_scroll_11;nuevo de la web
rasgo;monje_palma_aturdidora;Palma aturdidora;;ability_monk_paralysis;ability_monk_paralysis;nuevo de la web
rasgo;monje_paz_interior;Paz Interior;;pandarenracial_innerpeace;pandarenracial_innerpeace;nuevo de la web
rasgo;monje_rodar;Rodar;;ability_monk_roll;ability_monk_roll;nuevo de la web
rasgo;monje_serenidad;Serenidad;;ability_monk_zenmeditation;ability_monk_zenmeditation;nuevo de la web
rasgo;monje_tej_caminante;Caminante de la niebla;ability_monk_roll;ability_monk_roll;ability_monk_roll;del addon
rasgo;monje_tej_niebla_calmante;Niebla reconfortante;ability_monk_soothingmists;ability_monk_soothingmists;ability_monk_soothingmists;del addon
rasgo;monje_tej_palma_chiji;Palma de chi-ji;;ability_monk_cranekick;ability_monk_cranekick;nuevo de la web
rasgo;monje_tradicion;Tradicion monastica;ability_monk_wayofthecrane;ability_monk_blackoutkick;ability_monk_blackoutkick;sustituido por la web
rasgo;monje_trascendencia;Trascendencia;;;;sin icono
rasgo;monje_zen_perfecto;Zen Perfecto;;;;sin icono
rasgo;monte_alto;Tauren de Monte Alto;;highmountain_m;highmountain_m;nuevo de la web
rasgo;movil;Movil;ability_rogue_fleetfooted;ability_rogue_fleetfooted;ability_rogue_fleetfooted;del addon
rasgo;mulgore;Tauren de Mulgore;;achievement_character_tauren_male;achievement_character_tauren_male;nuevo de la web
rasgo;muy_acorazado;Muy acorazado;eps_wc3h_platedhelmet;eps_wc3h_platedhelmet;eps_wc3h_platedhelmet;del addon
rasgo;noble;Noble;;w3reforgedgoldring;w3reforgedgoldring;nuevo de la web
rasgo;noc_arcano;Conocimiento Arcano;ability_racial_arcaneaffinity;ability_racial_arcaneaffinity;ability_racial_arcaneaffinity;del addon
rasgo;noc_idiomas;Idiomas;;inv_misc_note_05;inv_misc_note_05;nuevo de la web
rasgo;noc_inc;Incremento de caracteristica;;hd_plussign_hunter;hd_plussign_hunter;nuevo de la web
rasgo;noc_magia;Magia Nocheterna;icon_7fx_nightborn_astromancer_blue;icon_7fx_nightborn_astromancer_blue;icon_7fx_nightborn_astromancer_blue;del addon
rasgo;noc_proteccion;Proteccion mental;;hd_ldaknowledge;hd_ldaknowledge;nuevo de la web
rasgo;noc_sentidos;Sentidos agudos;;eps_wc3_nightelfcharm;eps_wc3_nightelfcharm;nuevo de la web
rasgo;noc_solar;Sensibilidad a la Luz solar;sha_ability_rogue_envelopingshadows_nightborne;sha_ability_rogue_envelopingshadows_nightborne;sha_ability_rogue_envelopingshadows_nightborne;del addon
rasgo;noc_vision;Vision en la oscuridad superior;;eps_bg3_darkvision;eps_bg3_darkvision;nuevo de la web
rasgo;nocheterna;Nocheterna;;nightborne_m;nightborne_m;nuevo de la web
rasgo;novato_liga_expedicionarios;Novato de la liga de expedicionarios;INV_Cape_Armor_Explorer_D_01_backpack;INV_Cape_Armor_Explorer_D_01_backpack;INV_Cape_Armor_Explorer_D_01_backpack;del addon
rasgo;observador;Observador;WH_EagleEye;WH_EagleEye;WH_EagleEye;del addon
rasgo;operativo_ravenholdt;Operativo de ravenholdt;Medivh_RavenForm;Medivh_RavenForm;Medivh_RavenForm;del addon
rasgo;orc_amenazante;Amenazante;ability_warrior_furiousresolve;ability_warrior_furiousresolve;ability_warrior_furiousresolve;del addon
rasgo;orc_armas;Entrenamiento con armas orcas;inv_archaeology_orcclans_warsongpike;inv_archaeology_orcclans_warsongpike;inv_archaeology_orcclans_warsongpike;del addon
rasgo;orc_caz_emboscador;Emboscador;ability_rogue_ambush;ability_rogue_ambush;ability_rogue_ambush;del addon
rasgo;orc_caz_inc;Incremento de caracteristica;;hd_plussign_rogue;hd_plussign_rogue;nuevo de la web
rasgo;orc_caz_sorpresa;Ataque sorpresa;eps_lol_rk_pyke_ambush;eps_lol_rk_pyke_ambush;eps_lol_rk_pyke_ambush;del addon
rasgo;orc_gue_agresivo;Agresivo;ability_racial_bloodrage;ability_racial_bloodrage;ability_racial_bloodrage;del addon
rasgo;orc_gue_inc;Incremento de caracteristica;;hd_plussign_warrior;hd_plussign_warrior;nuevo de la web
rasgo;orc_gue_salvajes;Ataques salvajes;warrior_talent_icon_furyintheblood;warrior_talent_icon_furyintheblood;warrior_talent_icon_furyintheblood;del addon
rasgo;orc_idiomas;Idiomas;;inv_misc_note_05;inv_misc_note_05;nuevo de la web
rasgo;orc_inc;Incremento de caracteristica;;hd_plussign_hunter;hd_plussign_hunter;nuevo de la web
rasgo;orc_mis_conocimientos;Conocimientos misticos;ability_racial_ancienthistory;ability_racial_ancienthistory;ability_racial_ancienthistory;del addon
rasgo;orc_mis_inc;Incremento de caracteristica;;hd_plussign_hunter;hd_plussign_hunter;nuevo de la web
rasgo;orc_mis_llamado;Llamado ancestral;ability_racial_ancestralcall;ability_racial_ancestralcall;ability_racial_ancestralcall;del addon
rasgo;orc_resistencia;Resistencia implacable;ability_warrior_bloodsurge;ability_warrior_bloodsurge;ability_warrior_bloodsurge;del addon
rasgo;orco;Orco;;achievement_character_orc_male;achievement_character_orc_male;nuevo de la web
rasgo;pal_ataque_extra;Ataque adicional;eps_bg3_multiattack;eps_bg3_multiattack;eps_bg3_multiattack;del addon
rasgo;pal_aura_proteccion;Aura de proteccion;spell_holy_devotionaura;spell_holy_devotionaura;spell_holy_devotionaura;del addon
rasgo;pal_camino_sagrado;Camino sagrado;spell_holy_devotionaura;spell_holy_devotionaura;spell_holy_devotionaura;del addon
rasgo;pal_estilo_combate;Estilo de combate;;ability_dualwield;ability_dualwield;nuevo de la web
rasgo;pal_golpe_cruzado;Golpe del cruzado;;inv_sword_08;inv_sword_08;nuevo de la web
rasgo;pal_imposicion_manos;Imposicion de manos;;spell_holy_layonhands;spell_holy_layonhands;nuevo de la web
rasgo;pal_lanzamiento_conjuros;Lanzamiento de conjuros;ability_paladin_blessedmending;ability_paladin_blessedmending;ability_paladin_blessedmending;del addon
rasgo;pal_pro_bastion;Bastion divino;;spell_holy_avengersshield;spell_holy_avengersshield;nuevo de la web
rasgo;pal_pro_canalizar;Canalizar divinidad (proteccion);spell_holy_lightsgrace;spell_holy_lightsgrace;spell_holy_lightsgrace;del addon
rasgo;pal_pro_consagracion;Canalizar: Consagracion;spell_holy_innerfire;spell_holy_innerfire;spell_holy_innerfire;del addon
rasgo;pal_pro_escudo_sagrado;Canalizar: Escudo Sagrado;spell_holy_blessingofprotection;spell_holy_blessingofprotection;spell_holy_blessingofprotection;del addon
rasgo;pal_proteccion_conjuros_3;Conjuros de camino (Proteccion);;ability_paladin_shieldofthetemplar;ability_paladin_shieldofthetemplar;nuevo de la web
rasgo;pal_proteccion_conjuros_5;Conjuros de camino (Proteccion);;ability_paladin_shieldofthetemplar;ability_paladin_shieldofthetemplar;nuevo de la web
rasgo;pal_represion_conjuros_3;Conjuros de camino (Retribucion);;ability_paladin_empoweredsealsjustice;ability_paladin_empoweredsealsjustice;nuevo de la web
rasgo;pal_represion_conjuros_5;Conjuros de camino (Retribucion);;ability_paladin_empoweredsealsjustice;ability_paladin_empoweredsealsjustice;nuevo de la web
rasgo;pal_ret_canalizar;Canalizar divinidad (represion);spell_holy_lightsgrace;spell_holy_lightsgrace;spell_holy_lightsgrace;del addon
rasgo;pal_ret_rechazar;Canalizar: Rechazar lo Profano;ability_paladin_turnevil;ability_paladin_turnevil;ability_paladin_turnevil;del addon
rasgo;pal_ret_tormenta;Tormenta divina;;ability_paladin_divinestorm;ability_paladin_divinestorm;nuevo de la web
rasgo;pal_ret_veredicto;Canalizar: Veredicto del Templario;spell_paladin_templarsverdict;spell_paladin_templarsverdict;spell_paladin_templarsverdict;del addon
rasgo;pal_sag_canalizar;Canalizar divinidad (sagrado);spell_holy_lightsgrace;spell_holy_lightsgrace;spell_holy_lightsgrace;del addon
rasgo;pal_sag_destello;Destello de Luz;spell_holy_flashheal;spell_holy_flashheal;spell_holy_flashheal;del addon
rasgo;pal_sag_luz_amanecer;Canalizar: Luz del Amanecer;ability_paladin_blindinglight2;ability_paladin_blindinglight2;ability_paladin_blindinglight2;del addon
rasgo;pal_sag_martillo_luz;Canalizar: Martillo de Luz;ability_paladin_judgementofthepure;ability_paladin_judgementofthepure;ability_paladin_judgementofthepure;del addon
rasgo;pal_sagrado_conjuros_3;Conjuros de camino (Sagrado);spell_holy_aspiration;spell_holy_aspiration;spell_holy_aspiration;del addon
rasgo;pal_sagrado_conjuros_5;Conjuros de camino (Sagrado);;spell_holy_aspiration;spell_holy_aspiration;nuevo de la web
rasgo;pal_sentido_divino;Sentido divino;;spell_holy_heroism;spell_holy_heroism;nuevo de la web
rasgo;paladin;Paladin;;classicon_paladin;classicon_paladin;nuevo de la web
rasgo;paladin_aura_de_coraje;Aura de Coraje;;;;sin icono
rasgo;paladin_toque_purificador;Toque Purificador;;;;sin icono
rasgo;pan_gourmet;Gourmet;;pandarenracial_gourmand;pandarenracial_gourmand;nuevo de la web
rasgo;pan_idiomas;Idiomas;;inv_misc_note_05;inv_misc_note_05;nuevo de la web
rasgo;pan_inc;Incremento de caracteristica;;hd_plussign_hunter;hd_plussign_hunter;nuevo de la web
rasgo;pan_marcial;Experto marcial;;ability_monk_jab;ability_monk_jab;nuevo de la web
rasgo;pan_palma;Palma temblorosa;pandarenracial_quiveringpain;pandarenracial_quiveringpain;pandarenracial_quiveringpain;del addon
rasgo;pan_paz;Paz interior;;pandarenracial_innerpeace;pandarenracial_innerpeace;nuevo de la web
rasgo;pandaren;Pandaren;;w3reforgedpandarenbrewmaster;w3reforgedpandarenbrewmaster;nuevo de la web
rasgo;perforador;Perforador;ability_warrior_shieldbreak;ability_warrior_shieldbreak;ability_warrior_shieldbreak;del addon
rasgo;pic_accion_astuta;Accion astuta;;ability_rogue_fleetfooted;ability_rogue_fleetfooted;nuevo de la web
rasgo;pic_arquetipo;Arquetipo de Picaro;ability_rogue_masterofsubtlety;ability_rogue_masterofsubtlety;ability_rogue_masterofsubtlety;del addon
rasgo;pic_ase_competencia;Competencia con venenos;ability_rogue_deadenednerves;inv_scroll_11;inv_scroll_11;sustituido por la web
rasgo;pic_ase_intuicion;Intuicion de asesino;ability_rogue_findweakness;ability_rogue_findweakness;ability_rogue_findweakness;del addon
rasgo;pic_ataque_furtivo;Ataque furtivo;;ability_rogue_bladetwisting;ability_rogue_bladetwisting;nuevo de la web
rasgo;pic_energia;Energia;;ability_rogue_vigor;ability_rogue_vigor;nuevo de la web
rasgo;pic_esquiva_sobrenatural;Esquiva sobrenatural;ability_rogue_feint;ability_rogue_feint;ability_rogue_feint;del addon
rasgo;pic_exponer_armadura;Exponer armadura;;ability_rogue_dismantle;ability_rogue_dismantle;nuevo de la web
rasgo;pic_for_alacridad;Alacridad;;rogue_burstofspeed;rogue_burstofspeed;nuevo de la web
rasgo;pic_for_competencia;Competencia con armas de fuego;ability_rogue_pistolshot;inv_scroll_11;inv_scroll_11;sustituido por la web
rasgo;pic_garrote;Garrote;;ability_rogue_garrote;ability_rogue_garrote;nuevo de la web
rasgo;pic_misivas;Misivas secretas;;archaeology_5_0_changkiboard;archaeology_5_0_changkiboard;nuevo de la web
rasgo;pic_mutilar;Mutilar;;ability_rogue_shadowstrikes;ability_rogue_shadowstrikes;nuevo de la web
rasgo;pic_pericia;Pericia;;ability_rogue_stayofexecution;ability_rogue_stayofexecution;nuevo de la web
rasgo;pic_pericia_6;Pericia;ability_rogue_stayofexecution;ability_rogue_stayofexecution;ability_rogue_stayofexecution;del addon
rasgo;pic_sut_conjuracion;Conjuracion;;ability_druid_cresentburn;ability_druid_cresentburn;nuevo de la web
rasgo;pic_sut_vista;Vista de penumbra;;eps_bg3_darkvision;eps_bg3_darkvision;nuevo de la web
rasgo;picaro;Picaro;;classicon_rogue;classicon_rogue;nuevo de la web
rasgo;picaro_anticipacion;Anticipación;;;;sin icono
rasgo;picaro_esquivo;Esquivo;;;;sin icono
rasgo;picaro_evasion;Evasión;;;;sin icono
rasgo;picaro_golpe_de_suerte;Golpe de Suerte;;;;sin icono
rasgo;precision_elfica;Precision elfica;ability_hunter_aimedshot;ability_hunter_aimedshot;ability_hunter_aimedshot;del addon
rasgo;prodigio;Prodigio;w3reforgedhumanarcanetower;w3reforgedhumanarcanetower;w3reforgedhumanarcanetower;del addon
rasgo;profana;Profano;;spell_deathknight_unholypresence;spell_deathknight_unholypresence;nuevo de la web
rasgo;proteccion;Proteccion;;ability_warrior_defensivestance;ability_warrior_defensivestance;nuevo de la web
rasgo;proteccion_golpes_atenuados;Golpes Atenuados;;;;sin icono
rasgo;proteccion_interceptar;Interceptar;;;;sin icono
rasgo;proteccion_nunca_te_rindas;Nunca Te Rindas;;;;sin icono
rasgo;proteccion_presencia_inspiradora;Presencia Inspiradora;;;;sin icono
rasgo;protector_cenarion;Protector Cenarion;achievement_reputation_guardiansofcenarius;achievement_reputation_guardiansofcenarius;achievement_reputation_guardiansofcenarius;del addon
rasgo;punteria;Punteria;;ability_hunter_focusedaim;ability_hunter_focusedaim;nuevo de la web
rasgo;punteria_aspecto_del_aguila;Aspecto del Aguila;;;;sin icono
rasgo;punteria_ataque_multiple;Ataque Múltiple;;;;sin icono
rasgo;punteria_enfoque_del_tirador;Enfoque del Tirador;;;;sin icono
rasgo;ren_descanso;Descanso de la tumba;;achievement_bg_xkills_avgraveyard;achievement_bg_xkills_avgraveyard;nuevo de la web
rasgo;ren_elf_arcano;Conocimiento Arcano;ability_racial_arcaneaffinity;ability_racial_arcaneaffinity;ability_racial_arcaneaffinity;del addon
rasgo;ren_elf_idioma;Idioma extra;;inv_misc_note_05;inv_misc_note_05;nuevo de la web
rasgo;ren_elf_inc;Incremento de caracteristica;;hd_plussign_mage;hd_plussign_mage;nuevo de la web
rasgo;ren_hum_determinacion;Determinacion;;ability_warrior_rallyingcry;ability_warrior_rallyingcry;nuevo de la web
rasgo;ren_hum_inc;Incremento de caracteristica;;hd_plussign_priest;hd_plussign_priest;nuevo de la web
rasgo;ren_hum_versatilidad;Versatilidad;ability_rogue_versatility;ability_rogue_versatility;ability_rogue_versatility;del addon
rasgo;ren_idiomas;Idiomas;;inv_misc_note_05;inv_misc_note_05;nuevo de la web
rasgo;ren_inc;Incremento de caracteristica;;hd_plussign_deathknight;hd_plussign_deathknight;nuevo de la web
rasgo;ren_naturaleza;Naturaleza no-muerta;;inv_qirajidol_death;inv_qirajidol_death;nuevo de la web
rasgo;ren_vision;Vision en la oscuridad;;eps_bg3_darkvision;eps_bg3_darkvision;nuevo de la web
rasgo;ren_voluntad;Voluntad de los renegados;;spell_shadow_raisedead;spell_shadow_raisedead;nuevo de la web
rasgo;rencor_faccion;Rencor de faccion;eps_lol_tryndamere_undyingrage;eps_lol_tryndamere_undyingrage;eps_lol_tryndamere_undyingrage;del addon
rasgo;renegado;Renegado;;forsaken_m;forsaken_m;nuevo de la web
rasgo;represion;Represion;;spell_holy_auraoflight;spell_holy_auraoflight;nuevo de la web
rasgo;resiliente;Resiliente;HotS_ResilientShield;HotS_ResilientShield;HotS_ResilientShield;del addon
rasgo;resistencia_tauren;Resistencia Tauren;eps_wc3_tauren;eps_wc3_tauren;eps_wc3_tauren;del addon
rasgo;resistente;Resistente;ability_warrior_strengthofarms;ability_warrior_strengthofarms;ability_warrior_strengthofarms;del addon
rasgo;restauracion;Restauracion;;spell_nature_healingwavegreater;spell_nature_healingwavegreater;nuevo de la web
rasgo;restauracion_corteza_de_hierro;Corteza de Hierro;spell_nature_stoneclawtotem;spell_nature_stoneclawtotem;spell_nature_stoneclawtotem;del addon
rasgo;restauracion_encarnacion_arbol_de_vida;Encarnación: Arbol de Vida;;;;sin icono
rasgo;restauracion_guardia_cenarion;Guardia Cenarion;;;;sin icono
rasgo;restauracion_rejuvenecimiento;Rejuvenecimiento;;spell_nature_rejuvenation;spell_nature_rejuvenation;nuevo de la web
rasgo;restauracion_tranquilidad;Tranquilidad;;;;sin icono
rasgo;rostro_olvidado;Rostro olvidado;;ability_rogue_disguise;ability_rogue_disguise;nuevo de la web
rasgo;sac_absolucion;Absolucion;;spell_nature_slow;spell_nature_slow;nuevo de la web
rasgo;sac_convertir_ranura;Convertir espacio en puntos de fe;;;;sin icono
rasgo;sac_crear_ranura;Crear espacio de conjuro;;;;sin icono
rasgo;sac_dis_supresion;Supresion del dolor;spell_holy_painsuppression;spell_holy_powerinfusion;spell_holy_powerinfusion;sustituido por la web
rasgo;sac_dis_truco;Truco de bonificacion;spell_holy_holysmite;spell_holy_holysmite;spell_holy_holysmite;del addon
rasgo;sac_disciplina_conjuros_1;Conjuros del llamado (Disciplina);;spell_holy_powerwordshield;spell_holy_powerwordshield;nuevo de la web
rasgo;sac_disciplina_conjuros_3;Conjuros del llamado (Disciplina);;spell_holy_powerwordshield;spell_holy_powerwordshield;nuevo de la web
rasgo;sac_disciplina_conjuros_5;Conjuros del llamado (Disciplina);;spell_holy_powerwordshield;spell_holy_powerwordshield;nuevo de la web
rasgo;sac_ecos_fe;Ecos de fe;;hots_anduin_holywordsalvation;hots_anduin_holywordsalvation;nuevo de la web
rasgo;sac_elu_asalto_luz_lunar;Asalto de Luz lunar;;ability_druid_starfall;ability_druid_starfall;nuevo de la web
rasgo;sac_elu_canalizar_divinidad;Canalizar divinidad;;spell_holy_lightsgrace;spell_holy_lightsgrace;nuevo de la web
rasgo;sac_elu_conjuros;Conjuros del sacerdocio de Elune;eps_lol_diana_moonsilverblade;eps_lol_diana_moonsilverblade;eps_lol_diana_moonsilverblade;del addon
rasgo;sac_elu_entrenamiento_centinela;Entrenamiento de centinela;;ability_hunter_sentinelowl;ability_hunter_sentinelowl;nuevo de la web
rasgo;sac_elu_furia;Furia de Elune;;hots_tyrande_starfall;hots_tyrande_starfall;nuevo de la web
rasgo;sac_elu_gracia;Gracia de Elune;;spell_holy_elunesgrace;spell_holy_elunesgrace;nuevo de la web
rasgo;sac_encadenar_no_muertos;Encadenar no muertos;spell_nature_slow;spell_nature_slow;spell_nature_slow;del addon
rasgo;sac_lanzamiento_conjuros;Lanzamiento de conjuros;ability_priest_focusedwill;ability_priest_focusedwill;ability_priest_focusedwill;del addon
rasgo;sac_llamado_divino;Llamado divino;;ability_paladin_holyavenger;ability_paladin_holyavenger;nuevo de la web
rasgo;sac_palabra_poder;Palabra de poder;spell_holy_prayerofmendingtga;spell_holy_prayerofmendingtga;spell_holy_prayerofmendingtga;del addon
rasgo;sac_restauracion_fieles;Restauracion de los fieles;spell_holy_heal;spell_holy_heal;spell_holy_heal;del addon
rasgo;sac_sag_competencia;Saber divino;spell_holy_mindsooth;spell_holy_mindsooth;spell_holy_mindsooth;del addon
rasgo;sac_sag_himno;Himno divino;;ability_priest_heavanlyvoice;ability_priest_heavanlyvoice;nuevo de la web
rasgo;sac_sag_oracion;Oracion de curacion;spell_holy_prayerofhealing;spell_holy_prayerofhealing;spell_holy_prayerofhealing;del addon
rasgo;sac_sagrado_conjuros_1;Conjuros del llamado (Sagrado);;spell_priest_chakra;spell_priest_chakra;nuevo de la web
rasgo;sac_sagrado_conjuros_3;Conjuros del llamado (Sagrado);;spell_priest_chakra;spell_priest_chakra;nuevo de la web
rasgo;sac_sagrado_conjuros_5;Conjuros del llamado (Sagrado);;spell_priest_chakra;spell_priest_chakra;nuevo de la web
rasgo;sac_som_forma;Forma de Sombra;spell_shadow_shadowform;spell_shadow_shadowform;spell_shadow_shadowform;del addon
rasgo;sac_som_legado;Legado del Vacio;;hots_malzahar_voidshift;hots_malzahar_voidshift;nuevo de la web
rasgo;sac_som_voz;Voz psiquica;;inv_hivemind;inv_hivemind;nuevo de la web
rasgo;sac_sombra_conjuros_1;Conjuros del llamado (Sombra);;spell_priest_divinestar_shadow;spell_priest_divinestar_shadow;nuevo de la web
rasgo;sac_sombra_conjuros_3;Conjuros del llamado (Sombra);;spell_priest_divinestar_shadow;spell_priest_divinestar_shadow;nuevo de la web
rasgo;sac_sombra_conjuros_5;Conjuros del llamado (Sombra);;spell_priest_divinestar_shadow;spell_priest_divinestar_shadow;nuevo de la web
rasgo;sacerdote;Sacerdote;;classicon_priest;classicon_priest;nuevo de la web
rasgo;sagrado;Sagrado;;spell_holy_holybolt;spell_holy_holybolt;nuevo de la web
rasgo;salvaje;Salvaje;ability_hunter_beastwithin;ability_hunter_beastwithin;ability_hunter_beastwithin;del addon
rasgo;sanador;Sanador;eps_rumble_traithealer;eps_rumble_traithealer;eps_rumble_traithealer;del addon
